created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Jan 21 19:36:29 +0000 2024;1749154015068471793;"@GunRomli Bagi pendukung gibran ngotot itu benar dan anggap p mahfudz lemah ngambekan Bgi pendukung p mahfudz anak tengil gak sopan dst, cuma sudut pndang Huaaaahhh basssi, hasutan sana sini bikinku tertawa aja🤣";0;0;0;0;in;1138791724904460289;1749074851409916176;Umar_cah_muria;https://twitter.com/Umar_cah_muria/status/1749154015068471793
Sun Jan 21 19:36:25 +0000 2024;1749153997464944685;"@kurawa @teteffadillaa Seharusnya buzzer 01 sma 03 bikin video nangis" sih diserang gitu sama gibran";0;0;0;0;in;1608516888;1749087446338506791;MhRamada_bit;https://twitter.com/MhRamada_bit/status/1749153997464944685
Sun Jan 21 19:36:16 +0000 2024;1749153961142349989;"@gibran_tweet jgn dipaksa ngetweet mas gibran kalo emg belum siap dirujak dan dikritik🫡";0;0;0;0;in;1144279040762662912;1749099183049687332;enduydump;https://twitter.com/enduydump/status/1749153961142349989
Sun Jan 21 19:36:14 +0000 2024;1749153952132903084;"@Penyuka_ombak Bagi pendukung gibran ngotot itu benar dan anggap p mahfudz lemah ngambekan (bacaanya kurang fasih lg) Bgi pendukung p mahfudz anak tengil gak sopan dst, cuma sudut pndang Huaaaahhh basssi, hasutan sana sini bikinku tertawa aja🤣";0;0;0;0;in;1138791724904460289;1749070838870262092;Umar_cah_muria;https://twitter.com/Umar_cah_muria/status/1749153952132903084
Sun Jan 21 19:36:09 +0000 2024;1749153929529901290;"@asawauu @ernestprakasa kakk aku liat tiktok kaget banget soalnya beda banget sama tanggapan orang" soal gibran di X, kaya beda kubu nya kerasa banget";0;0;0;0;in;1218713898892709888;1749083449502437623;bluesearius;https://twitter.com/bluesearius/status/1749153929529901290
Sun Jan 21 19:36:07 +0000 2024;1749153922789650900;"@Megatop99 @yangmi3prnew @jokowi Tp mnrt sy @AgusYudhoyono  jauh lbh potensial ketimbang @gibran_tweet .. lbh unggul di semua aspek...🤷";0;0;0;0;in;866029409274273793;1749134903067959806;Hadirailguard;https://twitter.com/Hadirailguard/status/1749153922789650900
Sun Jan 21 19:35:59 +0000 2024;1749153887301358069;"@Ojolsang3 @deaokihardana @gibran_tweet klo km tukang jilat yg mana mas? 01 apa 03?";0;0;0;0;in;1518827875562008576;1749099183049687332;claireMxckenzie;https://twitter.com/claireMxckenzie/status/1749153887301358069
Sun Jan 21 19:35:58 +0000 2024;1749153886190055446;"@budimandjatmiko @gibran_tweet Kwkwkwkwk.... Anak HARAM KONSTITUSI mau didandani gimana juga tetap keliatan nir etikanya lah wong lahir juga dari pelanggaran kode etik berat";0;0;0;0;in;169926147;1749057001836150801;Golden_Cikampak;https://twitter.com/Golden_Cikampak/status/1749153886190055446
Sun Jan 21 19:35:52 +0000 2024;1749153861015929298;"@gibran_tweet Kasian buzzer nya sul nyebokin molo kya malem ini🤣";0;0;0;0;in;1276011507382280202;1749099183049687332;CNderes;https://twitter.com/CNderes/status/1749153861015929298
Sun Jan 21 19:35:46 +0000 2024;1749153834637893722;"Tapi Gibran temenku teknik anaknya juga cringe banget. Kalo diajak ngomong, suka gajelass";0;0;0;0;in;1233636822548279296;1749152273492742262;Dhilaasp1;https://twitter.com/Dhilaasp1/status/1749153834637893722
Sun Jan 21 19:35:41 +0000 2024;1749153811414106483;"waktu dengar prof yusril menjadi wakil pak prabowo, gue jadi semangat karena akan ada perdebatan akademik antara cak imin, prof yusril, dan prof mahfud. tapi dengan adanya gibran disana membatalkan seluruh ekspektasi gue. baru kali ini liat debat yang aneh, gibran 0 substansi";0;0;0;0;in;1658793042416119809;1749153811414106483;GintingBen88144;https://twitter.com/GintingBen88144/status/1749153811414106483
Sun Jan 21 19:35:40 +0000 2024;1749153810696798559;"#DebatCawapres Bocil Bocah Gibran Songong Anak Haram Konstitusi Cringe Sok Savage Cebokin Tengil El Sulfat Samsul El Slepet Keras Mahkamah Konstitusi Hilirisasi Receh Madura Abdur Coki Boruto Naruto Tom Lembong Rengasdengklok maknae YANG BENER AJA #WelcomeToSamdalriEp16 Videotron";0;0;0;0;in;188227185;1749153810696798559;SultanMuharikIQ;https://twitter.com/SultanMuharikIQ/status/1749153810696798559
Sun Jan 21 19:35:38 +0000 2024;1749153802308227435;"@fadlizon @prabowo @gibran_tweet Mimpi";0;0;0;0;in;2970955914;1749076184586137857;kangchunoona;https://twitter.com/kangchunoona/status/1749153802308227435
Sun Jan 21 19:35:36 +0000 2024;1749153794548715796;"@ch_chotimah2 @jokowi Salut dgn pak @jokowi kalau mas @gibran_tweet sdh bisa memberi sedikit pembelajaran kpd sekelas profesor. #prabowogirban  1 putaran aja menang";0;0;0;0;in;1628218715975335936;1749080725750734865;vetdam1616;https://twitter.com/vetdam1616/status/1749153794548715796
Sun Jan 21 19:35:36 +0000 2024;1749153790593470627;"@syawkhira @gibran_tweet Yg kepanasan kan fans Anus dan wan Vokep krn gibran dah sukses ngebuli cawapresnya 🤣🤣🤣";0;0;0;0;in;1248735693641142277;1749099183049687332;TK_crowned69;https://twitter.com/TK_crowned69/status/1749153790593470627
Sun Jan 21 19:35:32 +0000 2024;1749153775661842880;"@kegblgnunfaedh SUDAH, ASAL BUKAN GIBRAN";0;0;0;0;in;1345570990256922624;1749083487297294616;alrian_p;https://twitter.com/alrian_p/status/1749153775661842880
Sun Jan 21 19:35:18 +0000 2024;1749153717126103243;"@believenalendra @Heraloebss 1 masalah LFP, gibran itu orang akedemisi, lulusan luar negri tapi cara dia bertanya tidak menunjukkan hal itu.  2 bagaimana hilirisasi bisa diterapkan kalau masih banyak mafia2nya, yg parahnya lagi regulator merangkap market player. Ini dulu yg harus dibereskan baru hilirisasi.";0;0;0;0;in;239421530;1749085464416354580;sesepuhgondrong;https://twitter.com/sesepuhgondrong/status/1749153717126103243
Sun Jan 21 19:35:08 +0000 2024;1749153675971551439;"@catquean @Afutami Sebenernya kalo kita jeli menyimak dari debat cawapres kmrin dan hari ini yg diomongin Gibran ini bener2 ksong tanpa substansi. Cm hapalan2 dari belajar kilat";0;0;0;0;in;459415473;1749059174800195699;RengganisID;https://twitter.com/RengganisID/status/1749153675971551439
Sun Jan 21 19:35:08 +0000 2024;1749153674826510399;"@ch_chotimah2 @jokowi Bagi pendukung gibran ngotot itu benar dan anggap p mahfudz lemah ngambekan Bgi pendukung p mahfudz anak tengil gak sopan dst, cuma sudut pndang Huaaaahhh basssi, hasutan sana sini bikinku tertawa aja🤣";0;0;0;0;in;1138791724904460289;1749080725750734865;Umar_cah_muria;https://twitter.com/Umar_cah_muria/status/1749153674826510399
Sun Jan 21 19:35:02 +0000 2024;1749153651581743484;"@faizalassegaf Cacat moral dan etika anak muda malu gibran!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725424762980364288;1749109971453981035;dianaalayaa;https://twitter.com/dianaalayaa/status/1749153651581743484
Sun Jan 21 19:35:01 +0000 2024;1749153646829617325;"@faizalassegaf Ponakan MK cacat moral dan etika bikin malu generasi muda!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726171382369968128;1749109971453981035;zakkirammadan;https://twitter.com/zakkirammadan/status/1749153646829617325
Sun Jan 21 19:35:01 +0000 2024;1749153644036202774;"@faizalassegaf MK tengil gibran tanpa etika anak muda geram!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725005163705094144;1749109971453981035;zafarkamrn;https://twitter.com/zafarkamrn/status/1749153644036202774
Sun Jan 21 19:34:59 +0000 2024;1749153637174222977;"@faizalassegaf Ponakan MK tengil nol tata krama bikin malu!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726150447801815040;1749109971453981035;daraauliaaaaaaa;https://twitter.com/daraauliaaaaaaa/status/1749153637174222977
Sun Jan 21 19:34:59 +0000 2024;1749153637153345975;"@faizalassegaf Rakyat pintar tak mau memilih gibran yg tanpa etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725171423046463488;1749109971453981035;jnthankinsey;https://twitter.com/jnthankinsey/status/1749153637153345975
Sun Jan 21 19:34:53 +0000 2024;1749153613971390674;"@faizalassegaf Capres dan cawapres 02 duo tanpa moral dan etika ogak banget deh!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714131267523096576;1749109971453981035;latifahanditaa;https://twitter.com/latifahanditaa/status/1749153613971390674
Sun Jan 21 19:34:50 +0000 2024;1749153601656893832;"@faizalassegaf Gibran minus moral minus etika tak pantas memimpin!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1702216132151922688;1749109971453981035;andkrjaaa;https://twitter.com/andkrjaaa/status/1749153601656893832
Sun Jan 21 19:34:49 +0000 2024;1749153593998156193;"@faizalassegaf Gibran tanpa moral dan etika tak pantas jadi pemimpin!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1710956089263726592;1749109971453981035;MahendraaIndra;https://twitter.com/MahendraaIndra/status/1749153593998156193
Sun Jan 21 19:34:48 +0000 2024;1749153592723079555;"@gibran_tweet Rakyat ogah pilih Gibran yg tengil Etika jauh dari sana!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726067785015644160;1749099183049687332;nitaintannuraul;https://twitter.com/nitaintannuraul/status/1749153592723079555
Sun Jan 21 19:34:48 +0000 2024;1749153590458105996;"@faizalassegaf Capres 02 dan cawapres sama-sama nol etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725423216855011328;1749109971453981035;anastiyazihann;https://twitter.com/anastiyazihann/status/1749153590458105996
Sun Jan 21 19:34:47 +0000 2024;1749153586800677305;"@faizalassegaf Ponakan MK yg tengil keliatan banget gak punya tata krama!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725728398558031872;1749109971453981035;arabilasalsa;https://twitter.com/arabilasalsa/status/1749153586800677305
Sun Jan 21 19:34:46 +0000 2024;1749153583956918398;"@faizalassegaf Ponakan MK yg ternyata gak punya moral dan etika duh malu deh! @DokterTifa  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1711282127659241472;1749109971453981035;GustiadiRaka;https://twitter.com/GustiadiRaka/status/1749153583956918398
Sun Jan 21 19:34:45 +0000 2024;1749153579469074496;"@faizalassegaf Gibran bikin malu anak muda nol etika dan moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717094371534016512;1749109971453981035;Vonzynnisa;https://twitter.com/Vonzynnisa/status/1749153579469074496
Sun Jan 21 19:34:45 +0000 2024;1749153579338961121;"@faizalassegaf Capres dan cawapres 02 tak lebih baik sama-sama tanpa moral dan etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716698388954238976;1749109971453981035;AmeliaRahm4wti;https://twitter.com/AmeliaRahm4wti/status/1749153579338961121
Sun Jan 21 19:34:45 +0000 2024;1749153577850093748;"@faizalassegaf Gibran bikin malu anak muda nol etika dan moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717087243981262848;1749109971453981035;kevinyunuss;https://twitter.com/kevinyunuss/status/1749153577850093748
Sun Jan 21 19:34:44 +0000 2024;1749153574595260612;"@faizalassegaf Gibran tuh contoh buruk capres yg tanpa moral dan etika gimana mau dipilih? @ekowboy2  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726056755011211264;1749109971453981035;saskiangsh;https://twitter.com/saskiangsh/status/1749153574595260612
Sun Jan 21 19:34:43 +0000 2024;1749153568970723748;"Masalah lain terkait pertanyaan terminologi asing ini, masalahnya pronounce nya gibran nih memprihatinkan. Orang" aja dengernya green fashion. Kalo kalian denger lagi, dia ngucap RnD itu "er in di", FCKING ER, LMAO! Bingung noh yg nyimak, latihan prononce yg bener gih";0;0;0;1;in;1519984585580642304;1749150756148760681;primrose_violet;https://twitter.com/primrose_violet/status/1749153568970723748
Sun Jan 21 19:34:43 +0000 2024;1749153568807120903;"@faizalassegaf Ponakan MK cacat moral gibran tanpa tata krama!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725824961766678528;1749109971453981035;Kirani1Zahra;https://twitter.com/Kirani1Zahra/status/1749153568807120903
Sun Jan 21 19:34:42 +0000 2024;1749153566131212533;"@fadlizon @prabowo @gibran_tweet mimpi";0;0;0;0;in;1465242196831989760;1749076184586137857;andi_siran;https://twitter.com/andi_siran/status/1749153566131212533
Sun Jan 21 19:34:42 +0000 2024;1749153564776345771;"@faizalassegaf Gibran debat malam ini bikin jijik tanpa etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716365205230465025;1749109971453981035;Putrabastiiiian;https://twitter.com/Putrabastiiiian/status/1749153564776345771
Sun Jan 21 19:34:41 +0000 2024;1749153562981188020;"@faizalassegaf Anak muda malu Gibran tanpa etika tanpa moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1710254818852524032;1749109971453981035;Diansntii;https://twitter.com/Diansntii/status/1749153562981188020
Sun Jan 21 19:34:41 +0000 2024;1749153561861370212;"@faizalassegaf Gibran bener-bener nyaris tanpa etika gimana bisa dipegangin?  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717060362309402624;1749109971453981035;sskiaptrrii;https://twitter.com/sskiaptrrii/status/1749153561861370212
Sun Jan 21 19:34:41 +0000 2024;1749153561567760621;"@faizalassegaf Ponakan MK yg tengil gak punya moral dan etika apa ini?  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713173425899081728;1749109971453981035;akmalfauz4;https://twitter.com/akmalfauz4/status/1749153561567760621
Sun Jan 21 19:34:41 +0000 2024;1749153560112361865;"@faizalassegaf Ponakan MK cacat moral dan etika bukan panutan generasi muda!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1712785657364643841;1749109971453981035;cikarhmwtii;https://twitter.com/cikarhmwtii/status/1749153560112361865
Sun Jan 21 19:34:40 +0000 2024;1749153558090658007;"@faizalassegaf Jijik banget gibran debat tanpa moral tanpa etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713836370291261440;1749109971453981035;nurrhayyattiii;https://twitter.com/nurrhayyattiii/status/1749153558090658007
Sun Jan 21 19:34:40 +0000 2024;1749153557365006435;"@faizalassegaf Anak muda malu Gibran tanpa etika tanpa moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725434014251778048;1749109971453981035;asrafhaliddd;https://twitter.com/asrafhaliddd/status/1749153557365006435
Sun Jan 21 19:34:40 +0000 2024;1749153556387733667;"@mikerolandy @gibran_tweet Karena sukses bikin fans Anus dan wan Vokep kepedesan dan kepanasan 🤣🤣";0;0;0;0;in;1248735693641142277;1749099183049687332;TK_crowned69;https://twitter.com/TK_crowned69/status/1749153556387733667
Sun Jan 21 19:34:37 +0000 2024;1749153546128519195;"@faizalassegaf Ponakan MK yg cacat moral gak bisa diharapkan untuk berubah!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725094385166286848;1749109971453981035;vinaauliaaxw;https://twitter.com/vinaauliaaxw/status/1749153546128519195
Sun Jan 21 19:34:37 +0000 2024;1749153545394491660;"@faizalassegaf Gibran malu anak muda etika nol tengil!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1724978008543596544;1749109971453981035;DiniInndrii;https://twitter.com/DiniInndrii/status/1749153545394491660
Sun Jan 21 19:34:29 +0000 2024;1749153513358360832;"@ferizandra @ferrykoto @gibran_tweet @mohmahfudmd @cakimiNOW Salah satu Strategi di ML adalah "scrim". Dan scrim kebanyakan tidak jd konsumsi publik, alasannya krna "Gameplay" Tdk bisa dibaca atau dianalisa oleh lawan.  Hehehehehe";0;0;0;0;in;1500390581553405952;1749093667556757950;Eisei_1;https://twitter.com/Eisei_1/status/1749153513358360832
Sun Jan 21 19:34:29 +0000 2024;1749153510095192223;"@TsamaraDKI Harus bisa bedain mba nya debat beneran dengan yg tadi mas gibran lakukan. Sangat tidak beradab dan terlalu jumawa karena merasa titipan ayah dan paman 😊";0;0;0;0;in;1720773364481175552;1749079067352318285;Hamusita243094;https://twitter.com/Hamusita243094/status/1749153510095192223
Sun Jan 21 19:34:27 +0000 2024;1749153502704873806;"@GreenpeaceID @gibran_tweet Sibocil sontoloyo sebelum debat minum aer aki cemilan blimbing  sayur jadi begitu dag wkwkwkw";0;0;0;0;in;1604106928140886017;1749049107459846437;doleynwa;https://twitter.com/doleynwa/status/1749153502704873806
Sun Jan 21 19:34:18 +0000 2024;1749153466113835398;"@fadlizon @prabowo @gibran_tweet Wahahaha gk malu ya ?";0;0;0;0;in;1133921390040571904;1749076184586137857;AhmadMa09842037;https://twitter.com/AhmadMa09842037/status/1749153466113835398
Sun Jan 21 19:34:01 +0000 2024;1749153395657879668;"@gibran_tweet Golek opo banggg???";0;0;0;0;in;390578944;1749099183049687332;agidbayu;https://twitter.com/agidbayu/status/1749153395657879668
Sun Jan 21 19:34:00 +0000 2024;1749153388489830584;"Yg nyebokin 02 mulai nyerbu Timeline gue. Pengen balesin satu satu tp useless, bebal.  Idih ogah bgt gibran simbol gen Z.   Gen Z mau nanya dosen aja mikir 100x kata katanya takut salah. Ga pernah tuh ngomong “KaN BpK PrOfEsOr.” Mana atraksi segala, yg ada di tampol.";0;0;0;0;in;222429501;1749153388489830584;sayHi_sylvia;https://twitter.com/sayHi_sylvia/status/1749153388489830584
Sun Jan 21 19:33:55 +0000 2024;1749153370516988154;"@Dahnilanzar @gibran_tweet @prabowo Jika yang diperebutkan adalah suara gen Z, maka membohonginya dengan cara membuat mereka ambigu akan benar dan salah adalah cara yang jitu  meraih suaea gen Z. Gen Z tidak bodoh, tapi masih bisa dibodohi....";0;0;0;0;in;361980580;1748972399985631235;Ekaimamtweet;https://twitter.com/Ekaimamtweet/status/1749153370516988154
Sun Jan 21 19:33:54 +0000 2024;1749153365358207255;"Saya suka legeg nya gibran dalam debat td 😁 tapi kalo soal etika, coba tanya aja sama yg kmrn2 paling tau soal etika debat 😁";0;0;0;0;in;1226438444387160064;1749153365358207255;f_daskar;https://twitter.com/f_daskar/status/1749153365358207255
Sun Jan 21 19:33:54 +0000 2024;1749153364192186440;"@KompasTV Waktu ditanya menjelaskan pajak carbon  juga ngak bisa jawab tuh gibran.   Cuma apalan dan tahu judul sdh sok";0;0;0;0;in;954070286143389696;1749090836128969102;shendropurnomo;https://twitter.com/shendropurnomo/status/1749153364192186440
Sun Jan 21 19:33:44 +0000 2024;1749153324560175140;"@bengkeldodo @gibran_tweet Jijik";0;0;0;0;in;1452801321183039490;1749077159917072640;DDirmayendra;https://twitter.com/DDirmayendra/status/1749153324560175140
Sun Jan 21 19:33:43 +0000 2024;1749153318415564963;"@AndrianW2001 @Stakof Demo rompi kuning di Perancis yg dikatakan @gibran_tweet di picu karena pemerintah menaikkan BBM agar masyarakat beralih yg lebih ramah lingkungan, hal yg sama dilakukan pemerintah kita , menaikkan pajak kendaraan BBM agar beralih ke kendaraan listrik";0;0;0;0;in;1603750078967349249;1749138148486222016;ArthaArtha15;https://twitter.com/ArthaArtha15/status/1749153318415564963
Sun Jan 21 19:33:42 +0000 2024;1749153312581328968;"@Dennysiregar7 Awalnya nyenggol di senggol balik kok meweekk 😭😭😂 all in prabowo Gibran";0;0;0;0;in;1588802855896743936;1749073865651913084;xdkrist;https://twitter.com/xdkrist/status/1749153312581328968
Sun Jan 21 19:33:40 +0000 2024;1749153306059125094;"@fadlizon @prabowo @gibran_tweet Cie menghibur diri";0;0;0;0;in;1513453108483194885;1749076184586137857;RudiNug92925072;https://twitter.com/RudiNug92925072/status/1749153306059125094
Sun Jan 21 19:33:39 +0000 2024;1749153301424173468;"@brizzle_home34 @BangRobyID @logolepsyis @ItsMe_RBH @Arauni_Mf Seakan-akan menaikkan dulu dikasih 11 terus merendahkan serendah²nya dg bilang dari seratus, itu juga gimmick anjir, standar ganda kali pendukungnya nih capresnya Dimaklumi giliran gibran di caci maki padahal sama2 gimick";0;0;0;1;in;1431747988972609537;1749081228190601532;kusumo_rahmat;https://twitter.com/kusumo_rahmat/status/1749153301424173468
Sun Jan 21 19:33:38 +0000 2024;1749153297523769732;"@faizalassegaf Bagi pendukung gibran ngotot itu benar dan anggap p mahfudz lemah ngambekan Bgi pendukung p mahfudz anak tengil gak sopan dst, cuma sudut pndang Huaaaahhh basssi, hasutan sana sini bikinku tertawa aja🤣";0;0;0;0;in;1138791724904460289;1749109971453981035;Umar_cah_muria;https://twitter.com/Umar_cah_muria/status/1749153297523769732
Sun Jan 21 19:33:36 +0000 2024;1749153290829672740;"@fadlizon @prabowo @gibran_tweet Pendukung lu pada pindah noh🤣. Malu2in emang tu si asam sulfat";0;0;0;0;in;1731268312997490688;1749076184586137857;HRehsals;https://twitter.com/HRehsals/status/1749153290829672740
Sun Jan 21 19:33:36 +0000 2024;1749153287780413442;"@gibran_tweet Ponakan MK cacat moral yg memalukan  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717060780699594752;1749099183049687332;novitaykaziza;https://twitter.com/novitaykaziza/status/1749153287780413442
Sun Jan 21 19:33:35 +0000 2024;1749153285796499756;"Gibran beneran kayak mas mas jamet sotoy, entah kurang briefing atau emang nyebelin aja ni orang.";0;0;0;0;in;194863892;1749153285796499756;tukangpulisi;https://twitter.com/tukangpulisi/status/1749153285796499756
Sun Jan 21 19:33:33 +0000 2024;1749153274912239647;"@chitattooes Tau gak bran? 😂 @gibran_tweet";0;0;0;0;in;1450144586597224451;1749076484634095666;owtel_wowie;https://twitter.com/owtel_wowie/status/1749153274912239647
Sun Jan 21 19:33:31 +0000 2024;1749153269279232141;"@tvOneNews Emang harus yg tua saja, yg muda juga bisa lebih dari tengik, kreennn mas gibran";0;0;0;0;in;1470842431927029760;1749084837737292220;siompulandak;https://twitter.com/siompulandak/status/1749153269279232141
Sun Jan 21 19:33:31 +0000 2024;1749153267580625390;"@FaldoMaldini Gibran debat ama saya bakalan kalah. Model debatnya kek anak nongkrong di angkringan. Gakada adab!!";0;0;0;0;in;1655265184238403585;1749087762115072061;Mardina94019677;https://twitter.com/Mardina94019677/status/1749153267580625390
Sun Jan 21 19:33:30 +0000 2024;1749153265030447254;"@ferrykoto @gibran_tweet @mohmahfudmd @cakimiNOW diatas ilmu itu ada adab. dan lo msh bisa ngegampangin etika dgn cara biar masyarakat nilai? wah udh kacau ini org. demi jabatan kuasa jd ga peduli rakyat pny etika ato barbar. Tobat lo tong..";0;0;0;0;in;1735338286112215040;1749093667556757950;Ryo606234331036;https://twitter.com/Ryo606234331036/status/1749153265030447254
Sun Jan 21 19:33:29 +0000 2024;1749153260907425819;"@gibran_tweet Gibran rakyat menolak pemimpin tanpa etika dan tata krama  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717169181026877440;1749099183049687332;emiliasaputrii;https://twitter.com/emiliasaputrii/status/1749153260907425819
Sun Jan 21 19:33:28 +0000 2024;1749153256939647439;"@gibran_tweet Rakyat ogah pilih Gibran yg cacat moral Kekinian mana?  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717020823410864128;1749099183049687332;ferrymln;https://twitter.com/ferrymln/status/1749153256939647439
Sun Jan 21 19:33:27 +0000 2024;1749153249821868073;"@gibran_tweet Gibran malu-maluin sebagai calon pemimpin negara  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1715223069038608384;1749099183049687332;kamilatachi;https://twitter.com/kamilatachi/status/1749153249821868073
Sun Jan 21 19:33:26 +0000 2024;1749153247716401153;"@gibran_tweet Gibran debat jijik Tanpa moral dan etika kok bisa dipilih?  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716784237444251648;1749099183049687332;gitaaliviana;https://twitter.com/gitaaliviana/status/1749153247716401153
Sun Jan 21 19:33:23 +0000 2024;1749153233489350717;"@gibran_tweet Gibran debat malu deh lihat cacat moral dan etika  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1712395761877667840;1749099183049687332;FiaMeisyaa;https://twitter.com/FiaMeisyaa/status/1749153233489350717
Sun Jan 21 19:33:22 +0000 2024;1749153229458555183;"@gibran_tweet Ponakan MK cacat moral dan etika Bukan panutan!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1710617420921217024;1749099183049687332;hrmnsptraa;https://twitter.com/hrmnsptraa/status/1749153229458555183
Sun Jan 21 19:33:22 +0000 2024;1749153229123064096;"@gibran_tweet Ponakan MK tanpa tata krama tanpa etika Generasi yg hancur!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1711999553195708416;1749099183049687332;sulisafikha;https://twitter.com/sulisafikha/status/1749153229123064096
Sun Jan 21 19:33:21 +0000 2024;1749153227348856971;"@gibran_tweet Capres tanpa moral dan etika? Jelas bukan Gibran yg cerdas!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725388728489975808;1749099183049687332;faridkbar;https://twitter.com/faridkbar/status/1749153227348856971
Sun Jan 21 19:33:20 +0000 2024;1749153220327514248;"@fadlizon @prabowo @gibran_tweet Zon2 tambah error aja nich Gara2 masuk gorong2, akalnya jadi terbalik";0;0;0;0;in;1578487786466074624;1749076184586137857;KikySep22;https://twitter.com/KikySep22/status/1749153220327514248
Sun Jan 21 19:33:18 +0000 2024;1749153215206371490;"@gibran_tweet Rakyat cerdas pilih pemimpin yg punya etika jangan pilih yg tengil kayak Gibran!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717408014184148992;1749099183049687332;SayutiRohaya;https://twitter.com/SayutiRohaya/status/1749153215206371490
Sun Jan 21 19:33:16 +0000 2024;1749153206738063567;"@gibran_tweet Ponakan MK tanpa tata krama tanpa etika Hancur generasi!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726073221106307072;1749099183049687332;Bagus99Str;https://twitter.com/Bagus99Str/status/1749153206738063567
Sun Jan 21 19:33:16 +0000 2024;1749153204678676576;"@gibran_tweet Rakyat cerdas pilih pemimpin yg punya moral bukan yg tengil kayak Gibran!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716393386851418112;1749099183049687332;faniayudiaaa;https://twitter.com/faniayudiaaa/status/1749153204678676576
Sun Jan 21 19:33:14 +0000 2024;1749153196604604652;"@gibran_tweet Ketengilan Gibran bikin generasi muda geram  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716404096515907584;1749099183049687332;nadiaanindyaaa;https://twitter.com/nadiaanindyaaa/status/1749153196604604652
